#,Date-Time (PDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
8452,05/26/2024 14:45:00,19.60,41943.04,,,,
8453,05/26/2024 14:50:00,19.65,74403.84,,,,
8454,05/26/2024 14:55:00,19.56,91381.76,,,,
8455,05/26/2024 15:00:00,19.77,92364.80,,,,
8456,05/26/2024 15:05:00,19.69,63221.76,,,,
8457,05/26/2024 15:10:00,19.56,91873.28,,,,
8458,05/26/2024 15:15:00,19.73,51609.60,,,,
8459,05/26/2024 15:20:00,19.65,65843.20,,,,
8460,05/26/2024 15:25:00,19.56,23203.84,,,,
8461,05/26/2024 15:30:00,19.47,69263.36,,,,
8462,05/26/2024 15:35:00,19.47,64286.72,,,,
8463,05/26/2024 15:40:00,19.30,67379.20,,,,
8464,05/26/2024 15:45:00,19.35,61726.72,,,,
8465,05/26/2024 15:50:00,19.17,25384.96,,,,
8466,05/26/2024 15:55:00,19.05,49848.32,,,,
8467,05/26/2024 16:00:00,18.92,59883.52,,,,
8468,05/26/2024 16:05:00,18.96,53739.52,,,,
8469,05/26/2024 16:10:00,19.13,54374.40,,,,
8470,05/26/2024 16:15:00,19.09,32952.32,,,,
8471,05/26/2024 16:20:00,18.96,57016.32,,,,
8472,05/26/2024 16:25:00,19.22,32143.36,,,,
8473,05/26/2024 16:30:00,18.87,68403.20,,,,
8474,05/26/2024 16:35:00,18.79,59944.96,,,,
8475,05/26/2024 16:40:00,18.70,64143.36,,,,
8476,05/26/2024 16:45:00,18.49,48967.68,,,,
8477,05/26/2024 16:50:00,18.66,43089.92,,,,
8478,05/26/2024 16:55:00,18.44,57753.60,,,,
8479,05/26/2024 17:00:00,18.36,35338.24,,,,
8480,05/26/2024 17:05:00,18.32,30679.04,,,,
8481,05/26/2024 17:10:00,18.06,30842.88,,,,
8482,05/26/2024 17:15:00,17.84,50728.96,,,,
8483,05/26/2024 17:20:00,17.76,28313.60,,,,
8484,05/26/2024 17:25:00,17.67,36956.16,,,,
8485,05/26/2024 17:30:00,17.63,29030.40,,,,
8486,05/26/2024 17:35:00,17.37,28098.56,,,,
8487,05/26/2024 17:40:00,17.29,42229.76,,,,
8488,05/26/2024 17:45:00,17.11,25845.76,,,,
8489,05/26/2024 17:50:00,16.94,36894.72,,,,
8490,05/26/2024 17:55:00,16.77,25344.00,,,,
8491,05/26/2024 18:00:00,16.64,25098.24,,,,
8492,05/26/2024 18:05:00,16.56,19051.52,,,,
8493,05/26/2024 18:10:00,16.43,11991.04,,,,
8494,05/26/2024 18:15:00,16.08,8849.92,,,,
8495,05/26/2024 18:20:00,15.66,4125.44,,,,
8496,05/26/2024 18:25:00,15.61,4526.08,,,,
8497,05/26/2024 18:30:00,15.61,4079.36,,,,
8498,05/26/2024 18:35:00,15.53,4144.64,,,,
8499,05/26/2024 18:40:00,15.48,4482.56,,,,
8500,05/26/2024 18:45:00,15.44,3175.68,,,,
8501,05/26/2024 18:50:00,15.44,3283.20,,,,
8502,05/26/2024 18:55:00,15.44,3787.52,,,,
8503,05/26/2024 19:00:00,15.36,3279.36,,,,
8504,05/26/2024 19:05:00,15.44,3051.52,,,,
8505,05/26/2024 19:10:00,15.40,2632.96,,,,
8506,05/26/2024 19:15:00,15.27,2360.32,,,,
8507,05/26/2024 19:20:00,15.31,2257.28,,,,
8508,05/26/2024 19:25:00,15.18,1840.00,,,,
8509,05/26/2024 19:30:00,15.23,1440.64,,,,
8510,05/26/2024 19:35:00,15.14,1190.72,,,,
8511,05/26/2024 19:40:00,15.06,1017.92,,,,
8512,05/26/2024 19:45:00,15.01,703.04,,,,
8513,05/26/2024 19:50:00,14.97,520.32,,,,
8514,05/26/2024 19:55:00,14.97,305.84,,,,
8515,05/26/2024 20:00:00,14.93,157.28,,,,
8516,05/26/2024 20:05:00,14.93,79.54,,,,
8517,05/26/2024 20:10:00,14.88,32.07,,,,
8518,05/26/2024 20:15:00,14.84,12.82,,,,
8519,05/26/2024 20:20:00,14.84,3.60,,,,
8520,05/26/2024 20:25:00,14.84,1.35,,,,
8521,05/26/2024 20:30:00,14.80,0.22,,,,
8522,05/26/2024 20:35:00,14.80,0.00,,,,
8523,05/26/2024 20:40:00,14.80,0.00,,,,
8524,05/26/2024 20:45:00,14.80,0.00,,,,
8525,05/26/2024 20:50:00,14.75,0.00,,,,
8526,05/26/2024 20:55:00,14.75,0.00,,,,
8527,05/26/2024 21:00:00,14.67,0.00,,,,
8528,05/26/2024 21:05:00,14.75,0.00,,,,
8529,05/26/2024 21:10:00,14.71,0.00,,,,
8530,05/26/2024 21:15:00,14.75,0.00,,,,
8531,05/26/2024 21:20:00,14.71,0.00,,,,
8532,05/26/2024 21:25:00,14.67,0.00,,,,
8533,05/26/2024 21:30:00,14.75,0.00,,,,
8534,05/26/2024 21:35:00,14.67,0.00,,,,
8535,05/26/2024 21:40:00,14.63,0.00,,,,
8536,05/26/2024 21:45:00,14.63,0.00,,,,
8537,05/26/2024 21:50:00,14.71,0.00,,,,
8538,05/26/2024 21:55:00,14.84,0.00,,,,
8539,05/26/2024 22:00:00,14.84,0.00,,,,
8540,05/26/2024 22:05:00,14.80,0.00,,,,
8541,05/26/2024 22:10:00,14.80,0.00,,,,
8542,05/26/2024 22:15:00,14.71,0.00,,,,
8543,05/26/2024 22:20:00,14.67,0.00,,,,
8544,05/26/2024 22:25:00,14.58,0.00,,,,
8545,05/26/2024 22:30:00,14.58,0.00,,,,
8546,05/26/2024 22:35:00,14.67,0.00,,,,
8547,05/26/2024 22:40:00,14.63,0.00,,,,
8548,05/26/2024 22:45:00,14.58,0.00,,,,
8549,05/26/2024 22:50:00,14.54,0.00,,,,
8550,05/26/2024 22:55:00,14.54,0.00,,,,
8551,05/26/2024 23:00:00,14.45,0.00,,,,
8552,05/26/2024 23:05:00,14.37,0.00,,,,
8553,05/26/2024 23:10:00,14.37,0.00,,,,
8554,05/26/2024 23:15:00,14.28,0.00,,,,
8555,05/26/2024 23:20:00,14.28,0.00,,,,
8556,05/26/2024 23:25:00,14.28,0.00,,,,
8557,05/26/2024 23:30:00,14.33,0.00,,,,
8558,05/26/2024 23:35:00,14.24,0.00,,,,
8559,05/26/2024 23:40:00,14.24,0.00,,,,
8560,05/26/2024 23:45:00,14.33,0.00,,,,
8561,05/26/2024 23:50:00,14.20,0.00,,,,
8562,05/26/2024 23:55:00,14.20,0.00,,,,
8563,05/27/2024 00:00:00,14.28,0.00,,,,
8564,05/27/2024 00:05:00,14.33,0.00,,,,
8565,05/27/2024 00:10:00,14.37,0.00,,,,
8566,05/27/2024 00:15:00,14.24,0.00,,,,
8567,05/27/2024 00:20:00,14.20,0.00,,,,
8568,05/27/2024 00:25:00,14.11,0.00,,,,
8569,05/27/2024 00:30:00,14.07,0.00,,,,
8570,05/27/2024 00:35:00,13.98,0.00,,,,
8571,05/27/2024 00:40:00,14.03,0.00,,,,
8572,05/27/2024 00:45:00,14.03,0.00,,,,
8573,05/27/2024 00:50:00,14.03,0.00,,,,
8574,05/27/2024 00:55:00,14.11,0.00,,,,
8575,05/27/2024 01:00:00,14.07,0.00,,,,
8576,05/27/2024 01:05:00,14.03,0.00,,,,
8577,05/27/2024 01:10:00,13.98,0.00,,,,
8578,05/27/2024 01:15:00,13.94,0.00,,,,
8579,05/27/2024 01:20:00,14.15,0.00,,,,
8580,05/27/2024 01:25:00,14.11,0.00,,,,
8581,05/27/2024 01:30:00,13.94,0.00,,,,
8582,05/27/2024 01:35:00,13.94,0.00,,,,
8583,05/27/2024 01:40:00,13.90,0.00,,,,
8584,05/27/2024 01:45:00,13.94,0.00,,,,
8585,05/27/2024 01:50:00,13.94,0.00,,,,
8586,05/27/2024 01:55:00,13.94,0.00,,,,
8587,05/27/2024 02:00:00,13.94,0.00,,,,
8588,05/27/2024 02:05:00,13.94,0.00,,,,
8589,05/27/2024 02:10:00,13.94,0.00,,,,
8590,05/27/2024 02:15:00,13.90,0.00,,,,
8591,05/27/2024 02:20:00,13.94,0.00,,,,
8592,05/27/2024 02:25:00,13.90,0.00,,,,
8593,05/27/2024 02:30:00,13.94,0.00,,,,
8594,05/27/2024 02:35:00,13.90,0.00,,,,
8595,05/27/2024 02:40:00,13.94,0.00,,,,
8596,05/27/2024 02:45:00,13.94,0.00,,,,
8597,05/27/2024 02:50:00,13.98,0.00,,,,
8598,05/27/2024 02:55:00,13.98,0.00,,,,
8599,05/27/2024 03:00:00,13.94,0.00,,,,
8600,05/27/2024 03:05:00,14.03,0.00,,,,
8601,05/27/2024 03:10:00,14.03,0.00,,,,
8602,05/27/2024 03:15:00,14.03,0.00,,,,
8603,05/27/2024 03:20:00,14.11,0.00,,,,
8604,05/27/2024 03:25:00,14.11,0.00,,,,
8605,05/27/2024 03:30:00,14.15,0.00,,,,
8606,05/27/2024 03:35:00,14.15,0.00,,,,
8607,05/27/2024 03:40:00,14.11,0.00,,,,
8608,05/27/2024 03:45:00,14.15,0.00,,,,
8609,05/27/2024 03:50:00,14.15,0.00,,,,
8610,05/27/2024 03:55:00,14.11,0.00,,,,
8611,05/27/2024 04:00:00,14.03,0.00,,,,
8612,05/27/2024 04:05:00,13.98,0.00,,,,
8613,05/27/2024 04:10:00,13.90,0.00,,,,
8614,05/27/2024 04:15:00,13.85,0.00,,,,
8615,05/27/2024 04:20:00,13.64,0.00,,,,
8616,05/27/2024 04:25:00,13.64,0.00,,,,
8617,05/27/2024 04:30:00,13.21,0.00,,,,
8618,05/27/2024 04:35:00,13.00,0.00,,,,
8619,05/27/2024 04:40:00,12.74,0.00,,,,
8620,05/27/2024 04:45:00,12.61,0.00,,,,
8621,05/27/2024 04:50:00,12.48,0.00,,,,
8622,05/27/2024 04:55:00,12.44,0.00,,,,
8623,05/27/2024 05:00:00,12.40,0.00,,,,
8624,05/27/2024 05:05:00,12.44,0.00,,,,
8625,05/27/2024 05:10:00,12.48,0.45,,,,
8626,05/27/2024 05:15:00,12.65,1.80,,,,
8627,05/27/2024 05:20:00,12.78,4.72,,,,
8628,05/27/2024 05:25:00,12.95,11.95,,,,
8629,05/27/2024 05:30:00,13.04,28.46,,,,
8630,05/27/2024 05:35:00,13.12,60.64,,,,
8631,05/27/2024 05:40:00,13.17,116.80,,,,
8632,05/27/2024 05:45:00,13.21,205.68,,,,
8633,05/27/2024 05:50:00,13.30,339.52,,,,
8634,05/27/2024 05:55:00,13.34,463.52,,,,
8635,05/27/2024 06:00:00,13.34,671.04,,,,
8636,05/27/2024 06:05:00,13.43,937.92,,,,
8637,05/27/2024 06:10:00,13.51,1192.64,,,,
8638,05/27/2024 06:15:00,13.64,1515.52,,,,
8639,05/27/2024 06:20:00,13.64,1857.92,,,,
8640,05/27/2024 06:25:00,13.81,2305.92,,,,
8641,05/27/2024 06:30:00,13.94,2881.28,,,,
8642,05/27/2024 06:35:00,14.03,2563.84,,,,
8643,05/27/2024 06:40:00,14.20,3636.48,,,,
8644,05/27/2024 06:45:00,14.37,4587.52,,,,
8645,05/27/2024 06:50:00,14.75,5813.76,,,,
8646,05/27/2024 06:55:00,15.06,7290.88,,,,
8647,05/27/2024 07:00:00,15.66,10268.16,,,,
8648,05/27/2024 07:05:00,16.47,13516.80,,,,
8649,05/27/2024 07:10:00,17.59,16798.72,,,,
8650,05/27/2024 07:15:00,18.66,20372.48,,,,
8651,05/27/2024 07:20:00,19.86,20357.12,,,,
8652,05/27/2024 07:25:00,21.15,26644.48,,,,
8653,05/27/2024 07:30:00,22.52,27996.16,,,,
8654,05/27/2024 07:35:00,23.16,27443.20,,,,
8655,05/27/2024 07:40:00,23.72,29378.56,,,,
8656,05/27/2024 07:45:00,24.66,31754.24,,,,
8657,05/27/2024 07:50:00,25.14,32286.72,,,,
8658,05/27/2024 07:55:00,25.57,35860.48,,,,
8659,05/27/2024 08:00:00,22.22,20689.92,,,,
8660,05/27/2024 08:05:00,20.98,20480.00,,,,
8661,05/27/2024 08:10:00,20.89,22323.20,,,,
8662,05/27/2024 08:15:00,21.23,24606.72,,,,
8663,05/27/2024 08:20:00,21.06,21893.12,,,,
8664,05/27/2024 08:25:00,20.80,22251.52,,,,
8665,05/27/2024 08:30:00,21.15,22917.12,,,,
8666,05/27/2024 08:35:00,21.32,23029.76,,,,
8667,05/27/2024 08:40:00,22.01,22497.28,,,,
8668,05/27/2024 08:45:00,22.39,23838.72,,,,
8669,05/27/2024 08:50:00,22.43,24186.88,,,,
8670,05/27/2024 08:55:00,23.03,24801.28,,,,
8671,05/27/2024 09:00:00,23.38,26654.72,,,,
8672,05/27/2024 09:05:00,23.64,25948.16,,,,
8673,05/27/2024 09:10:00,23.51,25989.12,,,,
8674,05/27/2024 09:15:00,23.55,26890.24,,,,
8675,05/27/2024 09:20:00,23.85,29071.36,,,,
8676,05/27/2024 09:25:00,23.76,30330.88,,,,
8677,05/27/2024 09:30:00,23.85,32245.76,,,,
8678,05/27/2024 09:35:00,24.49,34078.72,,,,
8679,05/27/2024 09:40:00,24.58,35123.20,,,,
8680,05/27/2024 09:45:00,24.24,34375.68,,,,
8681,05/27/2024 09:50:00,23.94,34621.44,,,,
8682,05/27/2024 09:55:00,24.36,36679.68,,,,
8683,05/27/2024 10:00:00,24.75,38062.08,,,,
8684,05/27/2024 10:05:00,23.21,42332.16,,,,
8685,05/27/2024 10:10:00,22.13,42803.20,,,,
8686,05/27/2024 10:15:00,22.09,41461.76,,,,
8687,05/27/2024 10:20:00,21.32,41646.08,,,,
8688,05/27/2024 10:25:00,20.20,21688.32,,,,
8689,05/27/2024 10:30:00,19.82,42250.24,,,,
8690,05/27/2024 10:35:00,20.03,45117.44,,,,
8691,05/27/2024 10:40:00,20.07,46817.28,,,,
8692,05/27/2024 10:45:00,19.95,48455.68,,,,
8693,05/27/2024 10:50:00,20.12,48783.36,,,,
8694,05/27/2024 10:55:00,19.47,28815.36,,,,
8695,05/27/2024 11:00:00,19.35,51077.12,,,,
8696,05/27/2024 11:05:00,19.26,56565.76,,,,
8697,05/27/2024 11:10:00,19.52,58593.28,,,,
8698,05/27/2024 11:15:00,20.07,61399.04,,,,
8699,05/27/2024 11:20:00,20.07,65351.68,,,,
8700,05/27/2024 11:25:00,20.29,67092.48,,,,
8701,05/27/2024 11:30:00,19.56,59658.24,,,,
8702,05/27/2024 11:35:00,19.47,64061.44,,,,
8703,05/27/2024 11:40:00,19.47,36700.16,,,,
8704,05/27/2024 11:45:00,19.73,49295.36,,,,
8705,05/27/2024 11:50:00,19.69,35072.00,,,,
8706,05/27/2024 11:55:00,20.12,80916.48,,,,
8707,05/27/2024 12:00:00,19.99,49213.44,,,,
8708,05/27/2024 12:05:00,20.50,53350.40,,,,
8709,05/27/2024 12:10:00,20.12,32153.60,,,,
8710,05/27/2024 12:15:00,19.73,55828.48,,,,
8711,05/27/2024 12:20:00,20.63,97157.12,,,,
8712,05/27/2024 12:25:00,20.20,52367.36,,,,
8713,05/27/2024 12:30:00,20.55,83599.36,,,,
8714,05/27/2024 12:35:00,19.95,96706.56,,,,
8715,05/27/2024 12:40:00,20.16,42762.24,,,,
8716,05/27/2024 12:45:00,19.99,80343.04,,,,
8717,05/27/2024 12:50:00,19.60,70922.24,,,,
8718,05/27/2024 12:55:00,19.56,97280.00,,,,
8719,05/27/2024 13:00:00,19.56,81571.84,,,,
8720,05/27/2024 13:05:00,19.60,87408.64,,,,
8721,05/27/2024 13:10:00,19.86,44154.88,,,,
8722,05/27/2024 13:15:00,19.56,81448.96,,,,
8723,05/27/2024 13:20:00,19.26,32471.04,,,,
8724,05/27/2024 13:25:00,19.43,76943.36,,,,
8725,05/27/2024 13:30:00,19.39,41164.80,,,,
8726,05/27/2024 13:35:00,19.26,68464.64,,,,
8727,05/27/2024 13:40:00,19.13,52244.48,,,,
8728,05/27/2024 13:45:00,18.92,79216.64,,,,
8729,05/27/2024 13:50:00,18.87,57077.76,,,,
8730,05/27/2024 13:55:00,19.09,61460.48,,,,
8731,05/27/2024 14:00:00,18.70,74690.56,,,,
8732,05/27/2024 14:05:00,18.53,96010.24,,,,
8733,05/27/2024 14:10:00,18.70,47124.48,,,,
8734,05/27/2024 14:15:00,18.49,56545.28,,,,
8735,05/27/2024 14:20:00,18.57,62464.00,,,,
8736,05/27/2024 14:25:00,18.32,61255.68,,,,
8737,05/27/2024 14:30:00,18.49,80199.68,,,,
8738,05/27/2024 14:35:00,17.93,18954.24,,,,
8739,05/27/2024 14:40:00,18.10,50073.60,,,,
8740,05/27/2024 14:45:00,18.36,22712.32,,,,
8741,05/27/2024 14:50:00,18.10,77189.12,,,,
8742,05/27/2024 14:55:00,18.02,51077.12,,,,
8743,05/27/2024 15:00:00,18.10,80486.40,,,,
8744,05/27/2024 15:05:00,17.93,58531.84,,,,
8745,05/27/2024 15:10:00,17.93,71782.40,,,,
8746,05/27/2024 15:15:00,18.02,47656.96,,,,
8747,05/27/2024 15:20:00,18.14,49008.64,,,,
8748,05/27/2024 15:25:00,18.06,70512.64,,,,
8749,05/27/2024 15:30:00,18.10,72417.28,,,,
8750,05/27/2024 15:35:00,18.10,49233.92,,,,
8751,05/27/2024 15:40:00,18.14,35573.76,,,,
8752,05/27/2024 15:45:00,18.06,60968.96,,,,
8753,05/27/2024 15:50:00,17.89,40652.80,,,,
8754,05/27/2024 15:55:00,18.02,59269.12,,,,
8755,05/27/2024 16:00:00,17.97,29870.08,,,,
8756,05/27/2024 16:05:00,17.80,57917.44,,,,
8757,05/27/2024 16:10:00,17.89,36259.84,,,,
8758,05/27/2024 16:15:00,17.76,59596.80,,,,
8759,05/27/2024 16:20:00,17.76,57876.48,,,,
8760,05/27/2024 16:25:00,17.80,34539.52,,,,
8761,05/27/2024 16:30:00,17.59,41850.88,,,,
8762,05/27/2024 16:35:00,17.50,51630.08,,,,
8763,05/27/2024 16:40:00,17.33,55521.28,,,,
8764,05/27/2024 16:45:00,17.54,47001.60,,,,
8765,05/27/2024 16:50:00,17.29,42844.16,,,,
8766,05/27/2024 16:55:00,17.24,33024.00,,,,
8767,05/27/2024 17:00:00,17.16,39075.84,,,,
8768,05/27/2024 17:05:00,16.99,41113.60,,,,
8769,05/27/2024 17:10:00,16.99,31160.32,,,,
8770,05/27/2024 17:15:00,16.99,25681.92,,,,
8771,05/27/2024 17:20:00,16.69,39761.92,,,,
8772,05/27/2024 17:25:00,16.60,33669.12,,,,
8773,05/27/2024 17:30:00,16.60,34621.44,,,,
8774,05/27/2024 17:35:00,16.60,12738.56,,,,
8775,05/27/2024 17:40:00,16.56,24995.84,,,,
8776,05/27/2024 17:45:00,16.43,19471.36,,,,
8777,05/27/2024 17:50:00,16.34,14832.64,,,,
8778,05/27/2024 17:55:00,16.13,19082.24,,,,
8779,05/27/2024 18:00:00,16.00,19860.48,,,,
8780,05/27/2024 18:05:00,16.08,4983.04,,,,
8781,05/27/2024 18:10:00,15.87,21882.88,,,,
8782,05/27/2024 18:15:00,15.66,10808.32,,,,
8783,05/27/2024 18:20:00,15.27,4101.12,,,,
8784,05/27/2024 18:25:00,15.10,5890.56,,,,
8785,05/27/2024 18:30:00,15.06,4047.36,,,,
8786,05/27/2024 18:35:00,14.97,4778.24,,,,
8787,05/27/2024 18:40:00,14.97,4565.76,,,,
8788,05/27/2024 18:45:00,15.01,4792.32,,,,
8789,05/27/2024 18:50:00,15.01,3516.16,,,,
8790,05/27/2024 18:55:00,14.97,4526.08,,,,
8791,05/27/2024 19:00:00,14.93,3188.48,,,,
8792,05/27/2024 19:05:00,14.88,2993.92,,,,
8793,05/27/2024 19:10:00,14.93,2533.12,,,,
8794,05/27/2024 19:15:00,14.88,2610.56,,,,
8795,05/27/2024 19:20:00,14.80,2199.68,,,,
8796,05/27/2024 19:25:00,14.75,1888.64,,,,
8797,05/27/2024 19:30:00,14.67,1440.64,,,,
8798,05/27/2024 19:35:00,14.58,1401.60,,,,
8799,05/27/2024 19:40:00,14.58,950.40,,,,
8800,05/27/2024 19:45:00,14.54,1094.40,,,,
8801,05/27/2024 19:50:00,14.50,511.20,,,,
8802,05/27/2024 19:55:00,14.50,303.12,,,,
8803,05/27/2024 20:00:00,14.54,175.52,,,,
8804,05/27/2024 20:05:00,14.45,86.76,,,,
8805,05/27/2024 20:10:00,14.45,34.32,,,,
8806,05/27/2024 20:15:00,14.41,13.30,,,,
8807,05/27/2024 20:20:00,14.37,4.27,,,,
8808,05/27/2024 20:25:00,14.37,1.35,,,,
8809,05/27/2024 20:30:00,14.41,0.45,,,,
8810,05/27/2024 20:35:00,14.37,0.00,,,,
8811,05/27/2024 20:40:00,14.28,0.00,,,,
8812,05/27/2024 20:45:00,14.28,0.00,,,,
8813,05/27/2024 20:50:00,14.28,0.00,,,,
8814,05/27/2024 20:55:00,14.24,0.00,,,,
8815,05/27/2024 21:00:00,14.20,0.00,,,,
8816,05/27/2024 21:05:00,14.15,0.00,,,,
8817,05/27/2024 21:10:00,14.15,0.00,,,,
8818,05/27/2024 21:15:00,14.15,0.00,,,,
8819,05/27/2024 21:20:00,14.11,0.00,,,,
8820,05/27/2024 21:25:00,14.07,0.00,,,,
8821,05/27/2024 21:30:00,14.03,0.00,,,,
8822,05/27/2024 21:35:00,14.03,0.00,,,,
8823,05/27/2024 21:40:00,14.03,0.00,,,,
8824,05/27/2024 21:45:00,13.98,0.00,,,,
8825,05/27/2024 21:50:00,13.98,0.00,,,,
8826,05/27/2024 21:55:00,13.98,0.00,,,,
8827,05/27/2024 22:00:00,13.98,0.00,,,,
8828,05/27/2024 22:05:00,14.03,0.00,,,,
8829,05/27/2024 22:10:00,13.98,0.00,,,,
8830,05/27/2024 22:15:00,13.94,0.00,,,,
8831,05/27/2024 22:20:00,14.03,0.00,,,,
8832,05/27/2024 22:25:00,13.98,0.00,,,,
8833,05/27/2024 22:30:00,13.94,0.00,,,,
8834,05/27/2024 22:35:00,14.03,0.00,,,,
8835,05/27/2024 22:40:00,13.94,0.00,,,,
8836,05/27/2024 22:45:00,13.90,0.00,,,,
8837,05/27/2024 22:50:00,13.90,0.00,,,,
8838,05/27/2024 22:55:00,13.98,0.00,,,,
8839,05/27/2024 23:00:00,13.98,0.00,,,,
8840,05/27/2024 23:05:00,13.94,0.00,,,,
8841,05/27/2024 23:10:00,13.90,0.00,,,,
8842,05/27/2024 23:15:00,13.94,0.00,,,,
8843,05/27/2024 23:20:00,13.90,0.00,,,,
8844,05/27/2024 23:25:00,13.90,0.00,,,,
8845,05/27/2024 23:30:00,13.94,0.00,,,,
8846,05/27/2024 23:35:00,13.90,0.00,,,,
8847,05/27/2024 23:40:00,13.85,0.00,,,,
8848,05/27/2024 23:45:00,13.90,0.00,,,,
8849,05/27/2024 23:50:00,13.90,0.00,,,,
8850,05/27/2024 23:55:00,13.85,0.00,,,,
8851,05/28/2024 00:00:00,13.85,0.00,,,,
8852,05/28/2024 00:05:00,13.98,0.00,,,,
8853,05/28/2024 00:10:00,13.94,0.00,,,,
8854,05/28/2024 00:15:00,13.98,0.00,,,,
8855,05/28/2024 00:20:00,14.03,0.00,,,,
8856,05/28/2024 00:25:00,13.90,0.00,,,,
8857,05/28/2024 00:30:00,13.85,0.00,,,,
8858,05/28/2024 00:35:00,13.90,0.00,,,,
8859,05/28/2024 00:40:00,13.90,0.00,,,,
8860,05/28/2024 00:45:00,13.85,0.00,,,,
8861,05/28/2024 00:50:00,13.77,0.00,,,,
8862,05/28/2024 00:55:00,13.73,0.00,,,,
8863,05/28/2024 01:00:00,13.77,0.00,,,,
8864,05/28/2024 01:05:00,13.64,0.00,,,,
8865,05/28/2024 01:10:00,13.64,0.00,,,,
8866,05/28/2024 01:15:00,13.64,0.00,,,,
8867,05/28/2024 01:20:00,13.60,0.00,,,,
8868,05/28/2024 01:25:00,13.64,0.00,,,,
8869,05/28/2024 01:30:00,13.64,0.00,,,,
8870,05/28/2024 01:35:00,13.64,0.00,,,,
8871,05/28/2024 01:40:00,13.60,0.00,,,,
8872,05/28/2024 01:45:00,13.55,0.00,,,,
8873,05/28/2024 01:50:00,13.55,0.00,,,,
8874,05/28/2024 01:55:00,13.64,0.00,,,,
8875,05/28/2024 02:00:00,13.64,0.00,,,,
8876,05/28/2024 02:05:00,13.55,0.00,,,,
8877,05/28/2024 02:10:00,13.51,0.00,,,,
8878,05/28/2024 02:15:00,13.51,0.00,,,,
8879,05/28/2024 02:20:00,13.51,0.00,,,,
8880,05/28/2024 02:25:00,13.51,0.00,,,,
8881,05/28/2024 02:30:00,13.51,0.00,,,,
8882,05/28/2024 02:35:00,13.51,0.00,,,,
8883,05/28/2024 02:40:00,13.43,0.00,,,,
8884,05/28/2024 02:45:00,13.47,0.00,,,,
8885,05/28/2024 02:50:00,13.51,0.00,,,,
8886,05/28/2024 02:55:00,13.51,0.00,,,,
8887,05/28/2024 03:00:00,13.51,0.00,,,,
8888,05/28/2024 03:05:00,13.47,0.00,,,,
8889,05/28/2024 03:10:00,13.47,0.00,,,,
8890,05/28/2024 03:15:00,13.51,0.00,,,,
8891,05/28/2024 03:20:00,13.47,0.00,,,,
8892,05/28/2024 03:25:00,13.51,0.00,,,,
8893,05/28/2024 03:30:00,13.55,0.00,,,,
8894,05/28/2024 03:35:00,13.51,0.00,,,,
8895,05/28/2024 03:40:00,13.55,0.00,,,,
8896,05/28/2024 03:45:00,13.51,0.00,,,,
8897,05/28/2024 03:50:00,13.55,0.00,,,,
8898,05/28/2024 03:55:00,13.60,0.00,,,,
8899,05/28/2024 04:00:00,13.64,0.00,,,,
8900,05/28/2024 04:05:00,13.60,0.00,,,,
8901,05/28/2024 04:10:00,13.68,0.00,,,,
8902,05/28/2024 04:15:00,13.68,0.00,,,,
8903,05/28/2024 04:20:00,13.68,0.00,,,,
8904,05/28/2024 04:25:00,13.73,0.00,,,,
8905,05/28/2024 04:30:00,13.77,0.00,,,,
8906,05/28/2024 04:35:00,13.73,0.00,,,,
8907,05/28/2024 04:40:00,13.77,0.00,,,,
8908,05/28/2024 04:45:00,13.77,0.00,,,,
8909,05/28/2024 04:50:00,13.77,0.00,,,,
8910,05/28/2024 04:55:00,13.77,0.00,,,,
8911,05/28/2024 05:00:00,13.77,0.00,,,,
8912,05/28/2024 05:05:00,13.77,0.00,,,,
8913,05/28/2024 05:10:00,13.73,0.00,,,,
8914,05/28/2024 05:15:00,13.68,0.90,,,,
8915,05/28/2024 05:20:00,13.60,2.02,,,,
8916,05/28/2024 05:25:00,13.60,6.30,,,,
8917,05/28/2024 05:30:00,13.51,15.58,,,,
8918,05/28/2024 05:35:00,13.38,35.27,,,,
8919,05/28/2024 05:40:00,13.34,75.04,,,,
8920,05/28/2024 05:45:00,13.30,128.48,,,,
8921,05/28/2024 05:50:00,13.30,205.44,,,,
8922,05/28/2024 05:55:00,13.30,306.96,,,,
8923,05/28/2024 06:00:00,13.30,430.24,,,,
8924,05/28/2024 06:05:00,13.30,577.92,,,,
8925,05/28/2024 06:10:00,13.34,719.04,,,,
8926,05/28/2024 06:15:00,13.38,818.56,,,,
8927,05/28/2024 06:20:00,13.38,983.04,,,,
8928,05/28/2024 06:25:00,13.47,1211.52,,,,
8929,05/28/2024 06:30:00,13.51,1521.28,,,,
8930,05/28/2024 06:35:00,13.60,1679.36,,,,
8931,05/28/2024 06:40:00,13.64,1877.76,,,,
8932,05/28/2024 06:45:00,13.73,2050.56,,,,
8933,05/28/2024 06:50:00,13.81,2298.88,,,,
8934,05/28/2024 06:55:00,13.90,2522.24,,,,
8935,05/28/2024 07:00:00,13.94,2597.76,,,,
8936,05/28/2024 07:05:00,14.07,2967.04,,,,
8937,05/28/2024 07:10:00,14.15,3225.60,,,,
8938,05/28/2024 07:15:00,14.15,2755.84,,,,
8939,05/28/2024 07:20:00,14.11,3449.60,,,,
8940,05/28/2024 07:25:00,14.20,4125.44,,,,
