Date,Time_LST_LDT,Height_m
10/17/2023,23:12,1.197864
10/17/2023,23:18,1.207008
10/17/2023,23:24,1.213104
10/17/2023,23:30,1.222248
10/17/2023,23:36,1.237488
10/17/2023,23:42,1.258824
10/17/2023,23:48,1.261872
10/17/2023,23:54,1.255776
10/18/2023,0:00,1.252728
10/18/2023,0:06,1.255776
10/18/2023,0:12,1.252728
10/18/2023,0:18,1.252728
10/18/2023,0:24,1.246632
10/18/2023,0:30,1.240536
10/18/2023,0:36,1.243584
10/18/2023,0:42,1.243584
10/18/2023,0:48,1.237488
10/18/2023,0:54,1.23444
10/18/2023,1:00,1.228344
10/18/2023,1:06,1.222248
10/18/2023,1:12,1.213104
10/18/2023,1:18,1.197864
10/18/2023,1:24,1.170432
10/18/2023,1:30,1.161288
10/18/2023,1:36,1.161288
10/18/2023,1:42,1.15824
10/18/2023,1:48,1.146048
10/18/2023,1:54,1.136904
10/18/2023,2:00,1.136904
10/18/2023,2:06,1.133856
10/18/2023,2:12,1.124712
10/18/2023,2:18,1.109472
10/18/2023,2:24,1.094232
10/18/2023,2:30,1.08204
10/18/2023,2:36,1.072896
10/18/2023,2:42,1.048512
10/18/2023,2:48,1.024128
10/18/2023,2:54,1.011936
10/18/2023,3:00,1.00584
10/18/2023,3:06,0.999744
10/18/2023,3:12,0.9906
10/18/2023,3:18,0.978408
10/18/2023,3:24,0.972312
10/18/2023,3:30,0.963168
10/18/2023,3:36,0.957072
10/18/2023,3:42,0.938784
10/18/2023,3:48,0.920496
10/18/2023,3:54,0.9144
10/18/2023,4:00,0.9144
10/18/2023,4:06,0.917448
10/18/2023,4:12,0.920496
10/18/2023,4:18,0.917448
10/18/2023,4:24,0.917448
10/18/2023,4:30,0.923544
10/18/2023,4:36,0.917448
10/18/2023,4:42,0.902208
10/18/2023,4:48,0.902208
10/18/2023,4:54,0.9144
10/18/2023,5:00,0.902208
10/18/2023,5:06,0.896112
10/18/2023,5:12,0.911352
10/18/2023,5:18,0.89916
10/18/2023,5:24,0.902208
10/18/2023,5:30,0.926592
10/18/2023,5:36,0.938784
10/18/2023,5:42,0.950976
10/18/2023,5:48,0.966216
10/18/2023,5:54,0.993648
10/18/2023,6:00,1.011936
10/18/2023,6:06,1.018032
10/18/2023,6:12,1.02108
10/18/2023,6:18,1.030224
10/18/2023,6:24,1.042416
10/18/2023,6:30,1.054608
10/18/2023,6:36,1.078992
10/18/2023,6:42,1.100328
10/18/2023,6:48,1.118616
10/18/2023,6:54,1.143
10/18/2023,7:00,1.170432
10/18/2023,7:06,1.197864
10/18/2023,7:12,1.216152
10/18/2023,7:18,1.231392
10/18/2023,7:24,1.252728
10/18/2023,7:30,1.271016
10/18/2023,7:36,1.292352
10/18/2023,7:42,1.31064
10/18/2023,7:48,1.338072
10/18/2023,7:54,1.3716
10/18/2023,8:00,1.405128
10/18/2023,8:06,1.429512
10/18/2023,8:12,1.46304
10/18/2023,8:18,1.49352
10/18/2023,8:24,1.514856
10/18/2023,8:30,1.536192
10/18/2023,8:36,1.55448
10/18/2023,8:42,1.575816
10/18/2023,8:48,1.606296
10/18/2023,8:54,1.633728
10/18/2023,9:00,1.652016
10/18/2023,9:06,1.664208
10/18/2023,9:12,1.685544
10/18/2023,9:18,1.709928
10/18/2023,9:24,1.728216
10/18/2023,9:30,1.755648
10/18/2023,9:36,1.786128
10/18/2023,9:42,1.816608
10/18/2023,9:48,1.840992
10/18/2023,9:54,1.850136
10/18/2023,10:00,1.850136
10/18/2023,10:06,1.85928
10/18/2023,10:12,1.877568
10/18/2023,10:18,1.883664
10/18/2023,10:24,1.895856
10/18/2023,10:30,1.911096
10/18/2023,10:36,1.923288
10/18/2023,10:42,1.938528
10/18/2023,10:48,1.944624
10/18/2023,10:54,1.929384
10/18/2023,11:00,1.923288
10/18/2023,11:06,1.932432
10/18/2023,11:12,1.938528
10/18/2023,11:18,1.929384
10/18/2023,11:24,1.926336
10/18/2023,11:30,1.923288
10/18/2023,11:36,1.929384
10/18/2023,11:42,1.92024
10/18/2023,11:48,1.914144
10/18/2023,11:54,1.895856
10/18/2023,12:00,1.892808
10/18/2023,12:06,1.880616
10/18/2023,12:12,1.85928
10/18/2023,12:18,1.825752
10/18/2023,12:24,1.804416
10/18/2023,12:30,1.795272
10/18/2023,12:36,1.78308
10/18/2023,12:42,1.755648
10/18/2023,12:48,1.734312
10/18/2023,12:54,1.719072
10/18/2023,13:00,1.709928
10/18/2023,13:06,1.679448
10/18/2023,13:12,1.636776
10/18/2023,13:18,1.594104
10/18/2023,13:24,1.560576
10/18/2023,13:30,1.536192
10/18/2023,13:36,1.505712
10/18/2023,13:42,1.472184
10/18/2023,13:48,1.4478
10/18/2023,13:54,1.43256
10/18/2023,14:00,1.41732
10/18/2023,14:06,1.383792
10/18/2023,14:12,1.328928
10/18/2023,14:18,1.271016
10/18/2023,14:24,1.222248
10/18/2023,14:30,1.182624
10/18/2023,14:36,1.146048
10/18/2023,14:42,1.11252
10/18/2023,14:48,1.08204
10/18/2023,14:54,1.060704
10/18/2023,15:00,1.039368
10/18/2023,15:06,1.008888
10/18/2023,15:12,0.957072
10/18/2023,15:18,0.917448
10/18/2023,15:24,0.88392
10/18/2023,15:30,0.844296
10/18/2023,15:36,0.801624
10/18/2023,15:42,0.774192
10/18/2023,15:48,0.740664
10/18/2023,15:54,0.707136
10/18/2023,16:00,0.6858
10/18/2023,16:06,0.664464
10/18/2023,16:12,0.64008
10/18/2023,16:18,0.612648
10/18/2023,16:24,0.57912
10/18/2023,16:30,0.545592
10/18/2023,16:36,0.512064
10/18/2023,16:42,0.466344
10/18/2023,16:48,0.432816
10/18/2023,16:54,0.41148
10/18/2023,17:00,0.399288
10/18/2023,17:06,0.39624
10/18/2023,17:12,0.384048
10/18/2023,17:18,0.381
10/18/2023,17:24,0.374904
10/18/2023,17:30,0.35052
10/18/2023,17:36,0.307848
10/18/2023,17:42,0.271272
10/18/2023,17:48,0.237744
10/18/2023,17:54,0.225552
10/18/2023,18:00,0.225552
10/18/2023,18:06,0.225552
10/18/2023,18:12,0.231648
10/18/2023,18:18,0.237744
10/18/2023,18:24,0.237744
10/18/2023,18:30,0.225552
10/18/2023,18:36,0.219456
10/18/2023,18:42,0.207264
10/18/2023,18:48,0.192024
10/18/2023,18:54,0.188976
10/18/2023,19:00,0.204216
10/18/2023,19:06,0.222504
10/18/2023,19:12,0.222504
10/18/2023,19:18,0.2286
10/18/2023,19:24,0.234696
10/18/2023,19:30,0.246888
10/18/2023,19:36,0.249936
10/18/2023,19:42,0.265176
10/18/2023,19:48,0.271272
10/18/2023,19:54,0.283464
10/18/2023,20:00,0.295656
10/18/2023,20:06,0.310896
10/18/2023,20:12,0.32004
10/18/2023,20:18,0.332232
10/18/2023,20:24,0.341376
10/18/2023,20:30,0.362712
10/18/2023,20:36,0.399288
10/18/2023,20:42,0.429768
10/18/2023,20:48,0.451104
10/18/2023,20:54,0.469392
10/18/2023,21:00,0.496824
10/18/2023,21:06,0.512064
10/18/2023,21:12,0.524256
10/18/2023,21:18,0.527304
10/18/2023,21:24,0.545592
10/18/2023,21:30,0.576072
10/18/2023,21:36,0.618744
10/18/2023,21:42,0.643128
10/18/2023,21:48,0.658368
10/18/2023,21:54,0.679704
10/18/2023,22:00,0.710184
10/18/2023,22:06,0.73152
10/18/2023,22:12,0.743712
10/18/2023,22:18,0.752856
10/18/2023,22:24,0.771144
10/18/2023,22:30,0.80772
10/18/2023,22:36,0.829056
10/18/2023,22:42,0.847344
10/18/2023,22:48,0.856488
10/18/2023,22:54,0.88392
10/18/2023,23:00,0.911352
10/18/2023,23:06,0.941832
10/18/2023,23:12,0.94488
10/18/2023,23:18,0.950976
10/18/2023,23:24,0.96012
10/18/2023,23:30,0.984504
10/18/2023,23:36,0.996696
10/18/2023,23:42,1.002792
10/18/2023,23:48,1.011936
10/18/2023,23:54,1.033272
10/19/2023,0:00,1.054608
10/19/2023,0:06,1.069848
10/19/2023,0:12,1.075944
10/19/2023,0:18,1.078992
10/19/2023,0:24,1.08204
10/19/2023,0:30,1.094232
10/19/2023,0:36,1.103376
10/19/2023,0:42,1.109472
10/19/2023,0:48,1.118616
10/19/2023,0:54,1.121664
10/19/2023,1:00,1.12776
10/19/2023,1:06,1.136904
10/19/2023,1:12,1.139952
10/19/2023,1:18,1.139952
10/19/2023,1:24,1.146048
10/19/2023,1:30,1.143
10/19/2023,1:36,1.130808
10/19/2023,1:42,1.124712
10/19/2023,1:48,1.121664
10/19/2023,1:54,1.12776
10/19/2023,2:00,1.121664
10/19/2023,2:06,1.12776
10/19/2023,2:12,1.121664
10/19/2023,2:18,1.12776
10/19/2023,2:24,1.133856
10/19/2023,2:30,1.12776
10/19/2023,2:36,1.100328
10/19/2023,2:42,1.088136
10/19/2023,2:48,1.08204
10/19/2023,2:54,1.078992
10/19/2023,3:00,1.0668
10/19/2023,3:06,1.054608
10/19/2023,3:12,1.045464
10/19/2023,3:18,1.054608
10/19/2023,3:24,1.063752
10/19/2023,3:30,1.054608
10/19/2023,3:36,1.042416
10/19/2023,3:42,1.039368
10/19/2023,3:48,1.039368
10/19/2023,3:54,1.03632
10/19/2023,4:00,1.02108
10/19/2023,4:06,0.996696
10/19/2023,4:12,0.978408
10/19/2023,4:18,0.9906
10/19/2023,4:24,1.00584
10/19/2023,4:30,1.008888
10/19/2023,4:36,1.014984
10/19/2023,4:42,1.030224
10/19/2023,4:48,1.018032
10/19/2023,4:54,1.02108
10/19/2023,5:00,0.999744
10/19/2023,5:06,0.978408
10/19/2023,5:12,0.94488
10/19/2023,5:18,0.96012
10/19/2023,5:24,0.97536
10/19/2023,5:30,0.987552
10/19/2023,5:36,0.9906
10/19/2023,5:42,1.018032
10/19/2023,5:48,1.024128
10/19/2023,5:54,1.03632
10/19/2023,6:00,1.030224
10/19/2023,6:06,1.02108
10/19/2023,6:12,1.014984
10/19/2023,6:18,1.027176
10/19/2023,6:24,1.039368
10/19/2023,6:30,1.060704
10/19/2023,6:36,1.075944
10/19/2023,6:42,1.100328
10/19/2023,6:48,1.11252
10/19/2023,6:54,1.143
10/19/2023,7:00,1.149096
10/19/2023,7:06,1.146048
10/19/2023,7:12,1.149096
10/19/2023,7:18,1.164336
10/19/2023,7:24,1.182624
10/19/2023,7:30,1.197864
10/19/2023,7:36,1.216152
10/19/2023,7:42,1.240536
10/19/2023,7:48,1.267968
10/19/2023,7:54,1.304544
10/19/2023,8:00,1.328928
10/19/2023,8:06,1.344168
10/19/2023,8:12,1.350264
10/19/2023,8:18,1.362456
10/19/2023,8:24,1.374648
10/19/2023,8:30,1.40208
10/19/2023,8:36,1.414272
10/19/2023,8:42,1.450848
10/19/2023,8:48,1.490472
10/19/2023,8:54,1.514856
10/19/2023,9:00,1.530096
10/19/2023,9:06,1.542288
10/19/2023,9:12,1.55448
10/19/2023,9:18,1.563624
10/19/2023,9:24,1.581912
10/19/2023,9:30,1.588008
10/19/2023,9:36,1.606296
10/19/2023,9:42,1.633728
10/19/2023,9:48,1.664208
10/19/2023,9:54,1.682496
10/19/2023,10:00,1.712976
10/19/2023,10:06,1.72212
10/19/2023,10:12,1.746504
10/19/2023,10:18,1.740408
10/19/2023,10:24,1.764792
10/19/2023,10:30,1.776984
10/19/2023,10:36,1.801368
10/19/2023,10:42,1.804416
10/19/2023,10:48,1.819656
10/19/2023,10:54,1.819656
10/19/2023,11:00,1.837944
10/19/2023,11:06,1.840992
10/19/2023,11:12,1.853184
10/19/2023,11:18,1.865376
10/19/2023,11:24,1.865376
10/19/2023,11:30,1.865376
10/19/2023,11:36,1.868424
10/19/2023,11:42,1.865376
10/19/2023,11:48,1.865376
10/19/2023,11:54,1.856232
10/19/2023,12:00,1.847088
10/19/2023,12:06,1.856232
10/19/2023,12:12,1.853184
10/19/2023,12:18,1.850136
10/19/2023,12:24,1.834896
10/19/2023,12:30,1.8288
10/19/2023,12:36,1.816608
10/19/2023,12:42,1.807464
10/19/2023,12:48,1.789176
10/19/2023,12:54,1.773936
10/19/2023,13:00,1.755648
10/19/2023,13:06,1.758696
10/19/2023,13:12,1.734312
10/19/2023,13:18,1.731264
10/19/2023,13:24,1.709928
10/19/2023,13:30,1.697736
10/19/2023,13:36,1.679448
10/19/2023,13:42,1.66116
10/19/2023,13:48,1.642872
10/19/2023,13:54,1.621536
10/19/2023,14:00,1.594104
10/19/2023,14:06,1.560576
10/19/2023,14:12,1.524
10/19/2023,14:18,1.490472
10/19/2023,14:24,1.46304
10/19/2023,14:30,1.4478
10/19/2023,14:36,1.411224
10/19/2023,14:42,1.38684
10/19/2023,14:48,1.359408
10/19/2023,14:54,1.335024
10/19/2023,15:00,1.301496
10/19/2023,15:06,1.271016
10/19/2023,15:12,1.2192
10/19/2023,15:18,1.197864
10/19/2023,15:24,1.170432
10/19/2023,15:30,1.149096
10/19/2023,15:36,1.115568
10/19/2023,15:42,1.091184
10/19/2023,15:48,1.054608
10/19/2023,15:54,1.024128
10/19/2023,16:00,0.9906
10/19/2023,16:06,0.96012
10/19/2023,16:12,0.926592
10/19/2023,16:18,0.89916
10/19/2023,16:24,0.86868
10/19/2023,16:30,0.844296
10/19/2023,16:36,0.801624
10/19/2023,16:42,0.771144
10/19/2023,16:48,0.728472
10/19/2023,16:54,0.691896
10/19/2023,17:00,0.667512
10/19/2023,17:06,0.646176
10/19/2023,17:12,0.618744
10/19/2023,17:18,0.597408
10/19/2023,17:24,0.566928
10/19/2023,17:30,0.536448
10/19/2023,17:36,0.51816
10/19/2023,17:42,0.499872
10/19/2023,17:48,0.48768
10/19/2023,17:54,0.4572
10/19/2023,18:00,0.44196
10/19/2023,18:06,0.423672
10/19/2023,18:12,0.39624
10/19/2023,18:18,0.377952
10/19/2023,18:24,0.356616
10/19/2023,18:30,0.347472
10/19/2023,18:36,0.329184
10/19/2023,18:42,0.326136
10/19/2023,18:48,0.323088
10/19/2023,18:54,0.313944
10/19/2023,19:00,0.307848
10/19/2023,19:06,0.295656
10/19/2023,19:12,0.271272
10/19/2023,19:18,0.25908
10/19/2023,19:24,0.249936
10/19/2023,19:30,0.237744
10/19/2023,19:36,0.234696
10/19/2023,19:42,0.231648
10/19/2023,19:48,0.237744
10/19/2023,19:54,0.231648
10/19/2023,20:00,0.240792
10/19/2023,20:06,0.240792
10/19/2023,20:12,0.237744
10/19/2023,20:18,0.234696
10/19/2023,20:24,0.249936
10/19/2023,20:30,0.25908
10/19/2023,20:36,0.265176
10/19/2023,20:42,0.262128
10/19/2023,20:48,0.277368
10/19/2023,20:54,0.292608
10/19/2023,21:00,0.32004
10/19/2023,21:06,0.32004
10/19/2023,21:12,0.33528
10/19/2023,21:18,0.356616
10/19/2023,21:24,0.371856
10/19/2023,21:30,0.384048
10/19/2023,21:36,0.402336
10/19/2023,21:42,0.405384
10/19/2023,21:48,0.405384
10/19/2023,21:54,0.423672
10/19/2023,22:00,0.445008
10/19/2023,22:06,0.460248
10/19/2023,22:12,0.466344
10/19/2023,22:18,0.496824
10/19/2023,22:24,0.521208
10/19/2023,22:30,0.551688
10/19/2023,22:36,0.566928
10/19/2023,22:42,0.57912
10/19/2023,22:48,0.588264
10/19/2023,22:54,0.606552
10/19/2023,23:00,0.62484
10/19/2023,23:06,0.652272
10/19/2023,23:12,0.667512
10/19/2023,23:18,0.676656
10/19/2023,23:24,0.70104
10/19/2023,23:30,0.728472
10/19/2023,23:36,0.758952
10/19/2023,23:42,0.77724
10/19/2023,23:48,0.789432
10/19/2023,23:54,0.801624
10/20/2023,0:00,0.82296
10/20/2023,0:06,0.8382
10/20/2023,0:12,0.856488
10/20/2023,0:18,0.865632
10/20/2023,0:24,0.871728
10/20/2023,0:30,0.89916
10/20/2023,0:36,0.920496
10/20/2023,0:42,0.950976
10/20/2023,0:48,0.966216
10/20/2023,0:54,0.972312
10/20/2023,1:00,0.981456
10/20/2023,1:06,1.002792
10/20/2023,1:12,1.008888
10/20/2023,1:18,1.011936
10/20/2023,1:24,1.011936
10/20/2023,1:30,1.024128
10/20/2023,1:36,1.048512
10/20/2023,1:42,1.057656
10/20/2023,1:48,1.0668
10/20/2023,1:54,1.060704
10/20/2023,2:00,1.072896
10/20/2023,2:06,1.072896
10/20/2023,2:12,1.072896
10/20/2023,2:18,1.069848
10/20/2023,2:24,1.08204
10/20/2023,2:30,1.094232
10/20/2023,2:36,1.106424
10/20/2023,2:42,1.118616
10/20/2023,2:48,1.115568
10/20/2023,2:54,1.103376
10/20/2023,3:00,1.103376
10/20/2023,3:06,1.094232
10/20/2023,3:12,1.08204
10/20/2023,3:18,1.088136
10/20/2023,3:24,1.103376
10/20/2023,3:30,1.109472
10/20/2023,3:36,1.121664
10/20/2023,3:42,1.136904
10/20/2023,3:48,1.130808
10/20/2023,3:54,1.118616
10/20/2023,4:00,1.109472
10/20/2023,4:06,1.088136
10/20/2023,4:12,1.072896
10/20/2023,4:18,1.069848
10/20/2023,4:24,1.08204
10/20/2023,4:30,1.09728
10/20/2023,4:36,1.103376
10/20/2023,4:42,1.12776
10/20/2023,4:48,1.139952
10/20/2023,4:54,1.130808
10/20/2023,5:00,1.115568
10/20/2023,5:06,1.103376
10/20/2023,5:12,1.08204
10/20/2023,5:18,1.042416
10/20/2023,5:24,1.063752
10/20/2023,5:30,1.054608
10/20/2023,5:36,1.075944
10/20/2023,5:42,1.106424
10/20/2023,5:48,1.124712
10/20/2023,5:54,1.115568
10/20/2023,6:00,1.11252
10/20/2023,6:06,1.106424
10/20/2023,6:12,1.091184
10/20/2023,6:18,1.069848
10/20/2023,6:24,1.072896
10/20/2023,6:30,1.075944
10/20/2023,6:36,1.085088
10/20/2023,6:42,1.11252
10/20/2023,6:48,1.133856
10/20/2023,6:54,1.133856
10/20/2023,7:00,1.155192
10/20/2023,7:06,1.164336
10/20/2023,7:12,1.167384
10/20/2023,7:18,1.164336
10/20/2023,7:24,1.161288
10/20/2023,7:30,1.170432
10/20/2023,7:36,1.17348
10/20/2023,7:42,1.197864
10/20/2023,7:48,1.216152
10/20/2023,7:54,1.225296
10/20/2023,8:00,1.231392
10/20/2023,8:06,1.246632
10/20/2023,8:12,1.258824
10/20/2023,8:18,1.274064
10/20/2023,8:24,1.283208
10/20/2023,8:30,1.292352
10/20/2023,8:36,1.304544
10/20/2023,8:42,1.32588
10/20/2023,8:48,1.338072
10/20/2023,8:54,1.359408
10/20/2023,9:00,1.368552
10/20/2023,9:06,1.374648
10/20/2023,9:12,1.38684
10/20/2023,9:18,1.414272
10/20/2023,9:24,1.429512
10/20/2023,9:30,1.444752
10/20/2023,9:36,1.4478
10/20/2023,9:42,1.469136
10/20/2023,9:48,1.490472
10/20/2023,9:54,1.514856
10/20/2023,10:00,1.527048
10/20/2023,10:06,1.53924
10/20/2023,10:12,1.557528
10/20/2023,10:18,1.581912
10/20/2023,10:24,1.597152
10/20/2023,10:30,1.61544
10/20/2023,10:36,1.609344
10/20/2023,10:42,1.624584
10/20/2023,10:48,1.633728
10/20/2023,10:54,1.66116
10/20/2023,11:00,1.66116
10/20/2023,11:06,1.667256
10/20/2023,11:12,1.6764
10/20/2023,11:18,1.700784
10/20/2023,11:24,1.716024
10/20/2023,11:30,1.719072
10/20/2023,11:36,1.72212
10/20/2023,11:42,1.743456
10/20/2023,11:48,1.73736
10/20/2023,11:54,1.73736
10/20/2023,12:00,1.734312
10/20/2023,12:06,1.743456
10/20/2023,12:12,1.749552
10/20/2023,12:18,1.76784
10/20/2023,12:24,1.780032
10/20/2023,12:30,1.786128
10/20/2023,12:36,1.789176
10/20/2023,12:42,1.792224
10/20/2023,12:48,1.776984
10/20/2023,12:54,1.761744
10/20/2023,13:00,1.746504
10/20/2023,13:06,1.740408
10/20/2023,13:12,1.73736
10/20/2023,13:18,1.749552
10/20/2023,13:24,1.746504
10/20/2023,13:30,1.746504
10/20/2023,13:36,1.758696
10/20/2023,13:42,1.746504
10/20/2023,13:48,1.72212
10/20/2023,13:54,1.700784
10/20/2023,14:00,1.685544
10/20/2023,14:06,1.66116
10/20/2023,14:12,1.655064
10/20/2023,14:18,1.655064
10/20/2023,14:24,1.636776
10/20/2023,14:30,1.61544
10/20/2023,14:36,1.61544
10/20/2023,14:42,1.597152
10/20/2023,14:48,1.58496
10/20/2023,14:54,1.56972
10/20/2023,15:00,1.557528
10/20/2023,15:06,1.520952
10/20/2023,15:12,1.496568
10/20/2023,15:18,1.46304
10/20/2023,15:24,1.438656
10/20/2023,15:30,1.41732
10/20/2023,15:36,1.405128
10/20/2023,15:42,1.392936
10/20/2023,15:48,1.383792
10/20/2023,15:54,1.362456
10/20/2023,16:00,1.32588
10/20/2023,16:06,1.283208
10/20/2023,16:12,1.24968
10/20/2023,16:18,1.207008
10/20/2023,16:24,1.17348
10/20/2023,16:30,1.149096
10/20/2023,16:36,1.130808
10/20/2023,16:42,1.103376
10/20/2023,16:48,1.088136
10/20/2023,16:54,1.060704
10/20/2023,17:00,1.033272
10/20/2023,17:06,1.011936
10/20/2023,17:12,0.954024
10/20/2023,17:18,0.941832
10/20/2023,17:24,0.917448
10/20/2023,17:30,0.911352
10/20/2023,17:36,0.859536
10/20/2023,17:42,0.832104
10/20/2023,17:48,0.804672
10/20/2023,17:54,0.783336
10/20/2023,18:00,0.752856
10/20/2023,18:06,0.743712
10/20/2023,18:12,0.707136
10/20/2023,18:18,0.688848
10/20/2023,18:24,0.649224
10/20/2023,18:30,0.627888
10/20/2023,18:36,0.582168
10/20/2023,18:42,0.569976
10/20/2023,18:48,0.545592
10/20/2023,18:54,0.5334
10/20/2023,19:00,0.530352
10/20/2023,19:06,0.527304
10/20/2023,19:12,0.50292
10/20/2023,19:18,0.469392
10/20/2023,19:24,0.445008
10/20/2023,19:30,0.414528
10/20/2023,19:36,0.371856
10/20/2023,19:42,0.377952
10/20/2023,19:48,0.35052
10/20/2023,19:54,0.353568
10/20/2023,20:00,0.341376
10/20/2023,20:06,0.338328
10/20/2023,20:12,0.307848
10/20/2023,20:18,0.307848
10/20/2023,20:24,0.292608
10/20/2023,20:30,0.28956
10/20/2023,20:36,0.286512
10/20/2023,20:42,0.295656
10/20/2023,20:48,0.298704
10/20/2023,20:54,0.280416
10/20/2023,21:00,0.268224
10/20/2023,21:06,0.252984
10/20/2023,21:12,0.249936
10/20/2023,21:18,0.24384
10/20/2023,21:24,0.262128
10/20/2023,21:30,0.268224
10/20/2023,21:36,0.295656
10/20/2023,21:42,0.3048
10/20/2023,21:48,0.307848
10/20/2023,21:54,0.298704
10/20/2023,22:00,0.298704
10/20/2023,22:06,0.286512
10/20/2023,22:12,0.292608
10/20/2023,22:18,0.298704
10/20/2023,22:24,0.32004
10/20/2023,22:30,0.332232
10/20/2023,22:36,0.353568
10/20/2023,22:42,0.36576
10/20/2023,22:48,0.377952
10/20/2023,22:54,0.384048
10/20/2023,23:00,0.408432
10/20/2023,23:06,0.417576
10/20/2023,23:12,0.420624
10/20/2023,23:18,0.42672
10/20/2023,23:24,0.445008
10/20/2023,23:30,0.460248
10/20/2023,23:36,0.481584
10/20/2023,23:42,0.499872
10/20/2023,23:48,0.530352
10/20/2023,23:54,0.557784
10/21/2023,0:00,0.582168
10/21/2023,0:06,0.603504
10/21/2023,0:12,0.615696
10/21/2023,0:18,0.615696
10/21/2023,0:24,0.627888
10/21/2023,0:30,0.64008
10/21/2023,0:36,0.661416
10/21/2023,0:42,0.6858
10/21/2023,0:48,0.713232
10/21/2023,0:54,0.752856
10/21/2023,1:00,0.786384
10/21/2023,1:06,0.804672
10/21/2023,1:12,0.80772
10/21/2023,1:18,0.813816
10/21/2023,1:24,0.819912
10/21/2023,1:30,0.835152
10/21/2023,1:36,0.847344
10/21/2023,1:42,0.877824
10/21/2023,1:48,0.89916
10/21/2023,1:54,0.926592
10/21/2023,2:00,0.957072
10/21/2023,2:06,0.972312
10/21/2023,2:12,0.97536
10/21/2023,2:18,0.972312
10/21/2023,2:24,0.978408
10/21/2023,2:30,0.972312
10/21/2023,2:36,1.018032
10/21/2023,2:42,1.018032
10/21/2023,2:48,1.045464
10/21/2023,2:54,1.05156
10/21/2023,3:00,1.069848
10/21/2023,3:06,1.072896
10/21/2023,3:12,1.09728
10/21/2023,3:18,1.106424
10/21/2023,3:24,1.12776
10/21/2023,3:30,1.130808
10/21/2023,3:36,1.143
10/21/2023,3:42,1.143
10/21/2023,3:48,1.149096
10/21/2023,3:54,1.143
10/21/2023,4:00,1.152144
10/21/2023,4:06,1.149096
10/21/2023,4:12,1.15824
10/21/2023,4:18,1.17348
10/21/2023,4:24,1.185672
10/21/2023,4:30,1.18872
10/21/2023,4:36,1.191768
10/21/2023,4:42,1.194816
10/21/2023,4:48,1.200912
10/21/2023,4:54,1.207008
10/21/2023,5:00,1.210056
10/21/2023,5:06,1.210056
10/21/2023,5:12,1.207008
10/21/2023,5:18,1.213104
10/21/2023,5:24,1.213104
10/21/2023,5:30,1.200912
10/21/2023,5:36,1.182624
10/21/2023,5:42,1.182624
10/21/2023,5:48,1.197864
10/21/2023,5:54,1.200912
10/21/2023,6:00,1.210056
10/21/2023,6:06,1.213104
10/21/2023,6:12,1.207008
10/21/2023,6:18,1.20396
10/21/2023,6:24,1.197864
10/21/2023,6:30,1.18872
10/21/2023,6:36,1.164336
10/21/2023,6:42,1.176528
10/21/2023,6:48,1.185672
10/21/2023,6:54,1.194816
10/21/2023,7:00,1.200912
10/21/2023,7:06,1.200912
10/21/2023,7:12,1.213104
10/21/2023,7:18,1.216152
10/21/2023,7:24,1.2192
10/21/2023,7:30,1.207008
10/21/2023,7:36,1.197864
10/21/2023,7:42,1.18872
10/21/2023,7:48,1.20396
10/21/2023,7:54,1.194816
10/21/2023,8:00,1.194816
10/21/2023,8:06,1.197864
10/21/2023,8:12,1.216152
10/21/2023,8:18,1.240536
10/21/2023,8:24,1.24968
10/21/2023,8:30,1.240536
10/21/2023,8:36,1.243584
10/21/2023,8:42,1.246632
10/21/2023,8:48,1.246632
10/21/2023,8:54,1.243584
10/21/2023,9:00,1.243584
10/21/2023,9:06,1.255776
10/21/2023,9:12,1.277112
10/21/2023,9:18,1.301496
10/21/2023,9:24,1.31064
10/21/2023,9:30,1.313688
10/21/2023,9:36,1.313688
10/21/2023,9:42,1.322832
10/21/2023,9:48,1.319784
10/21/2023,9:54,1.313688
10/21/2023,10:00,1.319784
10/21/2023,10:06,1.338072
10/21/2023,10:12,1.353312
10/21/2023,10:18,1.368552
10/21/2023,10:24,1.374648
10/21/2023,10:30,1.374648
10/21/2023,10:36,1.383792
10/21/2023,10:42,1.399032
10/21/2023,10:48,1.41732
10/21/2023,10:54,1.426464
10/21/2023,11:00,1.438656
10/21/2023,11:06,1.456944
10/21/2023,11:12,1.466088
10/21/2023,11:18,1.469136
10/21/2023,11:24,1.469136
10/21/2023,11:30,1.472184
10/21/2023,11:36,1.484376
10/21/2023,11:42,1.502664
10/21/2023,11:48,1.520952
10/21/2023,11:54,1.53924
10/21/2023,12:00,1.557528
10/21/2023,12:06,1.578864
10/21/2023,12:12,1.578864
10/21/2023,12:18,1.575816
10/21/2023,12:24,1.578864
10/21/2023,12:30,1.588008
10/21/2023,12:36,1.597152
10/21/2023,12:42,1.603248
10/21/2023,12:48,1.609344
10/21/2023,12:54,1.621536
10/21/2023,13:00,1.627632
10/21/2023,13:06,1.636776
10/21/2023,13:12,1.633728
10/21/2023,13:18,1.63068
10/21/2023,13:24,1.633728
10/21/2023,13:30,1.64592
10/21/2023,13:36,1.652016
10/21/2023,13:42,1.648968
10/21/2023,13:48,1.648968
10/21/2023,13:54,1.655064
10/21/2023,14:00,1.655064
10/21/2023,14:06,1.664208
10/21/2023,14:12,1.667256
10/21/2023,14:18,1.679448
10/21/2023,14:24,1.673352
10/21/2023,14:30,1.670304
